,t1_name,t2_name,date,t1_odds,t2_odds,R_ev,B_ev,t1_prob,t2_prob,winner,bet,net_profit
672,Macy Chiasson,Shanna Young,2020-02-15,-800,550,12.5,550.0,0.9955916801199817,0.004408319880018863,0,Red,12.5
673,Mark De La Rosa,Raulian Paiva,2020-02-15,205,-245,205.0,40.81632653,0.40120924230365584,0.5987907576963434,1,Red,-100.0
674,Germaine De Randamie,Aspen Ladd,2019-07-13,100,-120,100.0,83.33333333,0.34493150585013943,0.655068494149861,0,Blue,-100.0
675,Urijah Faber,Ricky Simon,2019-07-13,320,-355,320.0,28.16901408,0.12033324260560907,0.8796667573943919,0,Blue,-100.0
676,Josh Emmett,Mirsad Bektic,2019-07-13,150,-170,150.0,58.82352941,0.24622431416413518,0.753775685835864,0,Blue,-100.0
677,Karl Roberson,Wellington Turman,2019-07-13,-220,180,45.45454545,180.0,0.532622552679331,0.4673774473206695,0,Blue,-100.0
678,Marvin Vettori,Cezar Ferreira,2019-07-13,-220,180,45.45454545,180.0,0.732897646489047,0.26710235351095546,0,Red,45.45454545
679,Andre Fili,Sheymon Moraes,2019-07-13,-160,140,62.5,140.0,0.7010236785877705,0.2989763214122323,0,Red,62.5
680,Julianna Pena,Nicco Montano,2019-07-13,-250,210,40.0,210.0,0.857818145591539,0.14218185440846262,0,Red,40.0
681,Darren Elkins,Ryan Hall,2019-07-13,-115,-105,86.95652174,95.23809524,0.41910923817246004,0.5808907618275377,1,Blue,95.23809524
682,Liu Pingyuan,Jonathan Martinez,2019-07-13,-220,180,45.45454545,180.0,0.6705610746316341,0.3294389253683691,1,,0.0
683,Livinha Souza,Brianna Van Buren,2019-07-13,-115,-105,86.95652174,95.23809524,0.7804532850340558,0.21954671496594397,1,Red,-100.0
684,Benito Lopez,Vince Morales,2019-07-13,-105,-105,95.23809524,95.23809524,0.7482260775084881,0.25177392249151065,0,Red,95.23809524
685,Rafael Dos Anjos,Leon Edwards,2019-07-20,-110,-110,90.90909091,90.90909091,0.18088163573548038,0.8191183642645221,1,Blue,90.90909091
686,Aleksei Oleinik,Walt Harris,2019-07-20,130,-150,130.0,66.66666667,0.7318452526479318,0.2681547473520711,1,Red,-100.0
687,Greg Hardy,Juan Adams,2019-07-20,-105,-115,95.23809524,86.95652174,0.4835917621457929,0.5164082378542091,0,,0.0
688,James Vick,Dan Hooker,2019-07-20,105,-125,105.0,80.0,0.5257075677511678,0.4742924322488315,1,Red,-100.0
689,Alexander Hernandez,Francisco Trinaldo,2019-07-20,-250,210,40.0,210.0,0.8692659735142306,0.13073402648576604,0,Red,40.0
690,Andrei Arlovski,Ben Rothwell,2019-07-20,155,-175,155.0,57.14285714,0.3671511566616279,0.6328488433383721,0,,0.0
691,Alex Caceres,Steven Peterson,2019-07-20,-115,-105,86.95652174,95.23809524,0.13194251444712093,0.868057485552882,0,Blue,-100.0
692,Raquel Pennington,Irene Aldana,2019-07-20,115,-135,115.0,74.07407407,0.38532407526901996,0.6146759247309833,0,Blue,-100.0
693,Sam Alvey,Klidson Abreu,2019-07-20,145,-165,145.0,60.60606061,0.24025794457131713,0.7597420554286853,1,Blue,60.60606061
694,Roxanne Modafferi,Jennifer Maia,2019-07-20,110,-130,110.0,76.92307692,0.5989354646212927,0.40106453537870734,1,Red,-100.0
695,Ray Borg,Gabriel Silva,2019-07-20,-185,160,54.05405405,160.0,0.9042188144033316,0.0957811855966664,0,Red,54.05405405
696,Mario Bautista,Jin Soo Son,2019-07-20,150,-170,150.0,58.82352941,0.5017461103594019,0.4982538896406003,0,Red,150.0
697,Domingo Pilarte,Felipe Colares,2019-07-20,-400,325,25.0,325.0,0.9275972925722331,0.07240270742776607,1,Red,-100.0
698,Max Holloway,Frankie Edgar,2019-07-27,-335,275,29.85074627,275.0,3.233189777425287e-05,0.999967668102227,0,Blue,-100.0
699,Cris Cyborg,Felicia Spencer,2019-07-27,-380,315,26.31578947,315.0,0.9955944400746234,0.004405559925374575,0,Red,26.31578947
700,Geoff Neal,Niko Price,2019-07-27,-335,275,29.85074627,275.0,0.7428446858953504,0.25715531410465237,0,,0.0
701,Olivier Aubin-Mercier,Arman Tsarukyan,2019-07-27,145,-165,145.0,60.60606061,0.46343501878638116,0.5365649812136202,1,Red,-100.0
702,Marc-Andre Barriault,Krzystof Jotko,2019-07-27,145,-165,145.0,60.60606061,0.595687360999641,0.40431263900035735,1,Red,-100.0
703,Alexis Davis,Viviane Araujo,2019-07-27,165,-190,165.0,52.63157895,0.23719590794458306,0.762804092055417,1,Blue,52.63157895
704,Hakeem Dawodu,Yoshinori Horie,2019-07-27,-440,350,22.72727273,350.0,0.8007100378722674,0.19928996212773364,0,,0.0
705,Gavin Tucker,Seungwoo Choi,2019-07-27,120,-140,120.0,71.42857143,0.7446560070420407,0.25534399295795823,0,Red,120.0
706,Alexandre Pantoja,Deiveson Figueiredo,2019-07-27,-140,120,71.42857143,120.0,0.6714252686134093,0.328574731386593,1,Red,-100.0
707,Gillian Robertson,Sarah Frota,2019-07-27,-150,130,66.66666667,130.0,0.8734558829073585,0.12654411709264124,0,Red,66.66666667
708,Erik Koch,Kyle Stewart,2019-07-27,-140,120,71.42857143,120.0,0.7902462556806855,0.20975374431931226,0,Red,71.42857143
709,Colby Covington,Robbie Lawler,2019-08-03,-300,250,33.33333333,250.0,0.8492621320138722,0.15073786798612596,0,Red,33.33333333
710,Jim Miller,Clay Guida,2019-08-03,-140,130,71.42857143,130.0,0.584449661501178,0.4155503384988217,0,Red,71.42857143
711,Joaquim Silva,Nasrat Haqparast,2019-08-03,315,-380,315.0,26.31578947,0.12141065507556682,0.8785893449244311,1,Blue,26.31578947
712,Trevin Giles,Gerald Meerschaert,2019-08-03,-170,150,58.82352941,150.0,0.7001931727988794,0.29980682720112267,1,Red,-100.0
713,Scott Holtzman,Dong Hyun Ma,2019-08-03,-390,320,25.64102564,320.0,0.7403059040982266,0.2596940959017739,0,Blue,-100.0
714,Darko Stosic,Kennedy Nzechukwu,2019-08-03,-120,100,83.33333333,100.0,0.8063034041718528,0.19369659582814366,1,Red,-100.0
715,Mickey Gall,Salim Touahri,2019-08-03,100,-120,100.0,83.33333333,0.8943602642284633,0.10563973577153958,0,Red,100.0
716,Antonina Shevchenko,Lucie Pudilova,2019-08-03,-160,140,62.5,140.0,0.5020410368703353,0.49795896312966487,0,Blue,-100.0
717,Jordan Espinosa,Matt Schnell,2019-08-03,-155,145,64.51612903,145.0,0.6166453446618185,0.38335465533818136,1,Red,-100.0
718,Lauren Murphy,Mara Romero Borella,2019-08-03,180,-220,180.0,45.45454545,0.31115609738994027,0.6888439026100576,0,Blue,-100.0
719,Claudio Silva,Cole Williams,2019-08-03,-550,425,18.18181818,425.0,0.9565410502237042,0.043458949776294255,0,Red,18.18181818
720,Miranda Granger,Hannah Goldy,2019-08-03,-105,-115,95.23809524,86.95652174,0.8767680570023154,0.12323194299768317,0,Red,95.23809524
721,Jon Jones,Dominick Reyes,2020-02-08,-460,365,21.73913043,365.0,0.9991144921344036,0.0008855078655937136,0,Red,21.73913043
722,Valentina Shevchenko,Katlyn Chookagian,2020-02-08,-920,610,10.86956522,610.0,0.9827145603684905,0.017285439631506538,0,Red,10.86956522
723,Juan Adams,Justin Tafa,2020-02-08,-240,200,41.66666667,200.0,0.9131769106650891,0.0868230893349087,1,Red,-100.0
724,Mirsad Bektic,Dan Ige,2020-02-08,-125,105,80.0,105.0,0.39930732749833264,0.6006926725016695,1,Blue,105.0
725,Derrick Lewis,Ilir Latifi,2020-02-08,-225,185,44.44444444,185.0,0.8318965493671279,0.16810345063287327,0,Red,44.44444444
726,Trevin Giles,James Krause,2020-02-08,-170,130,58.82352941,130.0,0.401131068889132,0.5988689311108653,0,Blue,-100.0
727,Alex Morono,Kalinn Williams,2020-02-08,-345,285,28.98550725,285.0,0.7120535300696114,0.28794646993039097,1,Blue,285.0
728,Lauren Murphy,Andrea Lee,2020-02-08,260,-320,260.0,31.25,0.2714330992144085,0.7285669007855944,0,,0.0
729,Miles Johns,Mario Bautista,2020-02-08,-132,112,75.75757576,112.0,0.577834560393176,0.4221654396068243,1,Red,-100.0
730,Domingo Pilarte,Journey Newson,2020-02-08,-125,105,80.0,105.0,0.9443937120996857,0.05560628790031551,1,Red,-100.0
731,Andre Ewell,Jonathan Martinez,2020-02-08,-133,113,75.18796992,113.0,0.5667857830588233,0.43321421694117335,0,,0.0
732,Austin Lingo,Youssef Zalel,2020-02-08,-210,175,47.61904762,175.0,0.6181047110004678,0.38189528899952874,1,Blue,175.0
733,Valentina Shevchenko,Liz Carmouche,2019-08-10,-1100,700,9.090909091,700.0,0.7185584464965146,0.281441553503486,0,Blue,-100.0
734,Vincente Luque,Mike Perry,2019-08-10,-250,210,40.0,210.0,0.8642042479151889,0.13579575208481295,0,Red,40.0
735,Luiz Garagorri,Humberto Bandenay,2019-08-10,-145,125,68.96551724,125.0,0.43418106501149645,0.5658189349885012,0,Blue,-100.0
736,Volkan Oezdemir,Ilir Latifi,2019-08-10,-190,165,52.63157895,165.0,0.7266700717817318,0.27332992821826857,0,Red,52.63157895
737,Rodolfo Vieira,Oskar Piechota,2019-08-10,-225,185,44.44444444,185.0,0.760425979657107,0.23957402034289077,0,Red,44.44444444
738,Enrique Barzola,Bobby Moffett,2019-08-10,-165,145,60.60606061,145.0,0.7710022662323482,0.22899773376765445,0,Red,60.60606061
739,Gilbert Burns,Aleksei Kunchenko,2019-08-10,120,-140,120.0,71.42857143,0.5785081719567644,0.4214918280432341,0,Red,120.0
740,Ciryl Gane,Raphael Pessoa Nunes,2019-08-10,-470,375,21.27659574,375.0,0.9045033404315124,0.09549665956848455,0,Red,21.27659574
741,Tecia Torres,Marina Rodriguez,2019-08-10,-160,140,62.5,140.0,4.882580081561275e-07,0.9999995117419955,1,Blue,140.0
742,Rogerio Bontorin,Raulian Paiva,2019-08-10,100,-120,100.0,83.33333333,0.46527518892793085,0.5347248110720711,0,,0.0
743,Geraldo de Freitas,Chris Gutierrez,2019-08-10,-175,155,57.14285714,155.0,0.8174454610601067,0.18255453893989088,1,Red,-100.0
744,Kazula Vargas,Alex Da Silva,2019-08-10,240,-280,240.0,35.71428571,0.19716830644273242,0.8028316935572651,1,Blue,35.71428571
745,Veronica Macedo,Polyana Viana,2019-08-10,-130,110,76.92307692,110.0,0.6703402172008688,0.3296597827991332,0,Red,76.92307692
746,Daniel Cormier,Stipe Miocic,2019-08-17,-145,125,68.96551724,125.0,0.9795851504829007,0.02041484951709867,1,Red,-100.0
747,Anthony Pettis,Nate Diaz,2019-08-17,-120,100,83.33333333,100.0,0.6202851512233633,0.3797148487766437,1,Red,-100.0
748,Yoel Romero,Paulo Costa,2019-08-17,-165,145,60.60606061,145.0,0.4254915249626931,0.5745084750373043,1,Blue,145.0
749,Gabriel Benitez,Sodiq Yusuff,2019-08-17,235,-275,235.0,36.36363636,0.3620214205497926,0.6379785794502064,1,Red,-100.0
750,Derek Brunson,Ian Heinisch,2019-08-17,140,-160,140.0,62.5,0.6764105440781575,0.3235894559218395,0,Red,140.0
751,Devonte Smith,Khama Worthy,2019-08-17,-1000,650,10.0,650.0,0.9927781750287566,0.007221824971245285,1,Red,-100.0
752,Raphael Assuncao,Cory Sandhagen,2019-08-17,220,-260,220.0,38.46153846,0.0070863633987067656,0.9929136366012938,1,Blue,38.46153846
753,Christos Giagos,Drakkar Klose,2019-08-17,165,-190,165.0,52.63157895,0.4837318751950158,0.5162681248049809,1,Red,-100.0
754,Manny Bermudez,Casey Kenney,2019-08-17,-170,150,58.82352941,150.0,0.9129959425247434,0.087004057475254,1,Red,-100.0
755,Hannah Cifers,Jodie Esquibel,2019-08-17,-290,245,34.48275862,245.0,0.7547228148408031,0.2452771851591943,0,Red,34.48275862
756,Kyung Ho Kang,Brandon Davis,2019-08-17,-190,165,52.63157895,165.0,0.6620882162799567,0.33791178372004677,0,Red,52.63157895
757,Sabina Mazo,Shana Dobson,2019-08-17,-145,125,68.96551724,125.0,0.7563054655453765,0.24369453445462397,0,Red,68.96551724
758,Jessica Andrade,Zhang Weili,2019-08-31,-200,170,50.0,170.0,0.6395129370918858,0.36048706290811633,1,,0.0
759,Li Jingliang,Elizeu Dos Santos,2019-08-31,215,-255,215.0,39.21568627,0.07652491142485889,0.9234750885751397,0,Blue,-100.0
760,Kai Kara-France,Mark De La Rosa,2019-08-31,-185,160,54.05405405,160.0,0.6832390753474072,0.3167609246525959,0,Red,54.05405405
761,Song Kenan,Derrick,2019-08-31,-110,-110,90.90909091,90.90909091,0.5287148665251484,0.47128513347484957,0,Red,90.90909091
762,Wu Yanan,Mizuki Inoue,2019-08-31,150,-170,150.0,58.82352941,0.6958621323233671,0.3041378676766362,1,Red,-100.0
763,Junyong Park,Anthony Hernandez,2019-08-31,125,-145,125.0,68.96551724,0.3204752244930432,0.6795247755069557,1,Blue,68.96551724
764,Su Mudaerji,Andre Soukhamthath,2019-08-31,140,-160,140.0,62.5,0.6215307420613108,0.37846925793868724,0,Red,140.0
765,Da Un Jung,Khadis Ibragimov,2019-08-31,245,-290,245.0,34.48275862,0.38620403808400033,0.6137959619160029,0,Red,245.0
766,Damir Ismagulov,Thiago Moises,2019-08-31,-220,180,45.45454545,180.0,0.6747436177956072,0.32525638220439124,0,,0.0
767,Heili Alateng,Danaa Batgerel,2019-08-31,-120,100,83.33333333,100.0,0.7196167468832234,0.2803832531167757,0,Red,83.33333333
768,Karol Rosa,Lara Procopio,2019-08-31,-115,-105,86.95652174,95.23809524,0.6144771005454571,0.3855228994545456,0,Red,86.95652174
769,Khabib Nurmagomedov,Dustin Poirier,2019-09-07,-400,325,25.0,325.0,0.9477603417730822,0.0522396582269142,0,Red,25.0
770,Edson Barboza,Paul Felder,2019-09-07,-120,100,83.33333333,100.0,0.7204359015016487,0.2795640984983482,1,Red,-100.0
771,Islam Makhachev,Davi Ramos,2019-09-07,-380,315,26.31578947,315.0,0.8197864513463679,0.1802135486536339,0,Red,26.31578947
772,Curtis Blaydes,Shamil Abdurakhimov,2019-09-07,-550,425,18.18181818,425.0,0.9529780448039293,0.04702195519607249,0,Red,18.18181818
773,Mairbek Taisumov,Diego Ferreira,2019-09-07,-245,205,40.81632653,205.0,0.6474465846841942,0.3525534153158032,1,Blue,205.0
774,Joanne Calderwood,Andrea Lee,2019-09-07,210,-250,210.0,40.0,0.3470379660742958,0.6529620339257034,0,Red,210.0
775,Liana Jojua,Sarah Moras,2019-09-07,-155,135,64.51612903,135.0,0.8095598517491939,0.19044014825080335,1,Red,-100.0
776,Ottman Azaitar,Teemu Packalen,2019-09-07,-190,165,52.63157895,165.0,0.7559941486284637,0.24400585137153893,0,Red,52.63157895
777,Belal Muhammad,Takashi Sato,2019-09-07,-390,320,25.64102564,320.0,0.7974733980332699,0.20252660196672748,0,Red,25.64102564
778,Nordine Taleb,Muslim Salikhov,2019-09-07,-130,110,76.92307692,110.0,0.6753373221970862,0.3246626778029167,1,Red,-100.0
779,Omari Akhmedov,Zak Cummings,2019-09-07,-125,105,80.0,105.0,0.5594977186614304,0.4405022813385727,0,Red,80.0
780,Don Madge,Fares Ziam,2019-09-07,-190,165,52.63157895,165.0,0.6095002431607539,0.39049975683924654,0,Blue,-100.0
781,Donald Cerrone,Justin Gaethje,2019-09-14,160,-185,160.0,54.05405405,0.8609827736768765,0.13901722632312474,1,Red,-100.0
782,Glover Teixeira,Nikita Krylov,2019-09-14,-115,-105,86.95652174,95.23809524,0.6241991049216028,0.375800895078395,0,Red,86.95652174
783,Michel Pereira,Tristan Connelly,2019-09-14,-460,365,21.73913043,365.0,0.9538706472335223,0.046129352766477304,1,Red,-100.0
784,Uriah Hall,Antonio Carlos Junior,2019-09-14,230,-270,230.0,37.03703704,0.2496475480830264,0.7503524519169714,0,Blue,-100.0
785,Misha Cirkunov,Jimmy Crute,2019-09-14,-105,-115,95.23809524,86.95652174,0.6267502880878645,0.37324971191213707,0,Red,95.23809524
786,Marcin Tybura,Augusto Sakai,2019-09-14,105,-125,105.0,80.0,0.39067891934182813,0.6093210806581703,1,Blue,80.0
787,Cole Smith,Miles Johns,2019-09-14,115,-135,115.0,74.07407407,0.5546806877970386,0.44531931220296467,1,Red,-100.0
788,Brad Katona,Hunter Azure,2019-09-14,-130,110,76.92307692,110.0,0.8565062819775675,0.14349371802243363,1,Red,-100.0
789,Chas Skelly,Jordan Griffin,2019-09-14,145,-160,145.0,62.5,0.575321758619471,0.4246782413805299,0,Red,145.0
790,Louis Smolka,Ryan MacDonald,2019-09-14,-230,190,43.47826087,190.0,0.8886683854813194,0.11133161451867735,0,Red,43.47826087
791,Kyle Prepolec,Austin Hubbard,2019-09-14,120,-140,120.0,71.42857143,0.3491559871980128,0.650844012801988,1,Blue,71.42857143
792,Carla Esparza,Alexa Grasso,2019-09-21,125,-145,125.0,68.96551724,0.5154314264583572,0.48456857354164184,0,Red,125.0
793,Irene Aldana,Vanessa Melo,2019-09-21,-525,415,19.04761905,415.0,0.9391946261748193,0.0608053738251836,0,Red,19.04761905
794,Martin Bravo,Steven Peterson,2019-09-21,-145,125,68.96551724,125.0,0.653579749233819,0.34642025076618155,1,Red,-100.0
795,Jose Quinonez,Carlos Huachin,2019-09-21,-150,130,66.66666667,130.0,0.8440839086125834,0.1559160913874188,0,Red,66.66666667
796,Marco Polo Reyes,Kyle Nelson,2019-09-21,-105,-115,95.23809524,86.95652174,0.7630394957908165,0.2369605042091868,1,Red,-100.0
797,Ariane Carnelossi,Angela Hill,2019-09-21,-115,-105,86.95652174,95.23809524,0.7064280657841832,0.2935719342158138,1,Red,-100.0
798,Sergio Pettis,Tyson Nam,2019-09-21,-300,250,33.33333333,250.0,0.873592257073833,0.12640774292616858,0,Red,33.33333333
799,Vinicius Moreira,Paul Craig,2019-09-21,100,-120,100.0,83.33333333,0.5106957151308008,0.4893042848691999,1,Red,-100.0
800,Sijara Eubanks,Bethe Correia,2019-09-21,-290,245,34.48275862,245.0,5.348692986636914e-07,0.9999994651307,1,Blue,245.0
801,Caludio Puelles,Marcos Mariano,2019-09-21,-400,325,25.0,325.0,0.9102410152290487,0.08975898477095136,0,Red,25.0
802,Jack Hermansson,Jared Cannonier,2019-09-28,-275,235,36.36363636,235.0,0.8109599812036977,0.18904001879629936,1,Red,-100.0
803,Mark Madsen,Danilo Belluardo,2019-09-28,-600,450,16.66666667,450.0,0.8565386703113308,0.14346132968866915,0,,0.0
804,Gunnar Nelson,Gilbert Burns,2019-09-28,-105,-115,95.23809524,86.95652174,0.5250856243743953,0.47491437562560196,1,Red,-100.0
805,Ion Cutelaba,Khalil Rountree Jr.,2019-09-28,-105,-115,95.23809524,86.95652174,0.6318517749888277,0.3681482250111736,0,Red,95.23809524
806,Michal Oleksiejczuk,Ovince Saint Preux,2019-09-28,-290,245,34.48275862,245.0,0.8821064491505815,0.11789355084941705,1,Red,-100.0
807,Nicolas Dalby,Alex Oliveira,2019-09-28,135,-155,135.0,64.51612903,0.3616810675722786,0.6383189324277205,0,Blue,-100.0
808,Alen Amedovski,John Phillips,2019-09-28,-130,110,76.92307692,110.0,0.6048051660281007,0.39519483397189686,1,Red,-100.0
809,Alessio Di Chirico,Makhmud Muradov,2019-09-28,145,-165,145.0,60.60606061,0.2176098917360102,0.782390108263987,1,Blue,60.60606061
810,Siyar Bahadurzada,Ismail Naurdiev,2019-09-28,190,-230,190.0,43.47826087,0.25241967059277803,0.7475803294072192,1,Blue,43.47826087
811,Brandon Davis,Giga Chikadze,2019-09-28,-155,135,64.51612903,135.0,0.6353919683317315,0.3646080316682669,1,Red,-100.0
812,Macy Chiasson,Lina Lansberg,2019-09-28,-430,345,23.25581395,345.0,0.9761865493396727,0.023813450660328486,1,Red,-100.0
813,Marc Diakiese,Lando Vannata,2019-09-28,-165,145,60.60606061,145.0,5.1184512295463245e-28,1.0,0,Blue,-100.0
814,Jack Shore,Nohelin Hernandez,2019-09-28,-235,195,42.55319149,195.0,0.7888460158487458,0.21115398415125744,0,Red,42.55319149
815,Robert Whittaker,Israel Adesanya,2019-10-05,110,-130,110.0,76.92307692,0.446874585299654,0.5531254147003488,1,,0.0
816,Al Iaquinta,Dan Hooker,2019-10-05,115,-135,115.0,74.07407407,0.44409577291451013,0.5559042270854904,1,,0.0
817,Tai Tuivasa,Serghei Spivac,2019-10-05,-330,270,30.3030303,270.0,0.3137248520736419,0.6862751479263606,1,Blue,270.0
818,Luke Jumeau,Dhiego Lima,2019-10-05,120,-140,120.0,71.42857143,0.37679363631840895,0.6232063636815889,1,Blue,71.42857143
819,Justin Tafa,Yorgan De Castro,2019-10-05,-105,-115,95.23809524,86.95652174,0.6553089427068455,0.34469105729315164,1,Red,-100.0
820,Jake Matthews,Rostem Akman,2019-10-05,-470,375,21.27659574,375.0,0.8825463338876908,0.11745366611230625,0,Red,21.27659574
821,Callan Potter,Maki Pitolo,2019-10-05,325,-400,325.0,25.0,0.37564360439864664,0.6243563956013505,0,Red,325.0
822,Brad Riddell,Jamie Mullarkey,2019-10-05,-165,145,60.60606061,145.0,0.6081182734474314,0.3918817265525666,0,,0.0
823,Megan Anderson,Zarah Fairn,2019-10-05,-420,335,23.80952381,335.0,0.8956056883466925,0.10439431165330544,0,Red,23.80952381
824,Nadia Kassem,Ji Yeon Kim,2019-10-05,155,-175,155.0,57.14285714,0.8712738364252874,0.1287261635747108,1,Red,-100.0
825,Khalid Taha,Bruno Silva,2019-10-05,-220,180,45.45454545,180.0,0.7590740851140511,0.24092591488594994,0,Red,45.45454545
826,Curtis Blaydes,Junior Dos Santos,2020-01-25,-280,240,35.71428571,240.0,0.9280268722280633,0.07197312777193855,0,Red,35.71428571
827,Rafael Dos Anjos,Michael Chiesa,2020-01-25,-225,185,44.44444444,185.0,0.7383124738570417,0.26168752614295976,1,Red,-100.0
828,Jordan Espinosa,Alex Perez,2020-01-25,210,-250,210.0,40.0,0.4710592207572785,0.528940779242718,1,Red,-100.0
829,Hannah Cifers,Angela Hill,2020-01-25,180,-220,180.0,45.45454545,0.501647439112909,0.4983525608870908,1,Red,-100.0
830,Jamahal Hill,Darko Stosic,2020-01-25,-135,115,74.07407407,115.0,0.6788211676381515,0.3211788323618466,0,Red,74.07407407
831,Bevon Lewis,Dequan Townsend,2020-01-25,-370,310,27.02702703,310.0,0.7862884748573854,0.2137115251426131,0,,0.0
832,Arnold Allen,Nik Lentz,2020-01-25,-235,195,42.55319149,195.0,3.717496922555262e-07,0.9999996282503056,0,Blue,-100.0
833,Justine Kish,Luci Pudilova,2020-01-25,150,-170,150.0,58.82352941,0.3988547741963223,0.6011452258036746,0,,0.0
834,Montel Jackson,Felipe Colares,2020-01-25,-700,500,14.28571429,500.0,0.9765936609329399,0.023406339067060224,0,Red,14.28571429
835,Sara McMann,Lina Lansberg,2020-01-25,-125,105,80.0,105.0,0.661757606520772,0.33824239347922985,0,Red,80.0
836,Brett Johns,Tony Gravely,2020-01-25,-130,110,76.92307692,110.0,0.8580869972721098,0.14191300272788934,0,Red,76.92307692
837,Herbert Burns,Nate Landwehr,2020-01-25,100,-120,100.0,83.33333333,0.9965399269930522,0.003460073006945115,0,Red,100.0
838,Joanna Jedrzejczyk,Michelle Waterson,2019-10-12,-300,250,33.33333333,250.0,0.8960243653889455,0.1039756346110538,0,Red,33.33333333
